arrived,density,departed,entered,id,laneChangedFrom,laneChangedTo,laneDensity,left,occupancy,overlapTraveltime,sampledSeconds,speed,speedRelative,timeLoss,traveltime,waitingTime,vclass,preloading,begin,end
0.0,0.25,0.0,1.0,:9388333715_2,0.0,0.0,0.25,1.0,0.08,0.73,0.73,20.0,1.03,0.01,0.48,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.52,0.0,3.0,:9452505313_3,0.0,0.0,0.52,3.0,0.18,0.64,1.92,27.18,0.98,0.02,0.46,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.56,0.0,3.0,:9452505313_4,0.0,0.0,0.56,3.0,0.2,0.7,2.09,25.04,0.9,0.06,0.5,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.19,0.0,5.0,:96070511_1,0.0,0.0,1.19,5.0,0.45,1.11,5.54,18.48,0.95,0.17,0.84,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.22,0.0,1.0,:96070511_7,0.0,0.0,0.22,1.0,0.08,1.04,1.04,19.65,1.01,0.03,0.78,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.12,0.0,4.0,:96070512_1,0.0,0.0,1.12,4.0,0.37,0.8,3.18,18.18,0.94,0.11,0.52,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,1.0,:96070512_2,0.0,0.0,0.26,1.0,0.09,0.75,0.75,19.46,1.0,0.03,0.49,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.57,0.0,1.0,:9767594031_0,0.0,0.0,0.57,1.0,0.19,1.66,1.66,8.84,0.76,0.23,1.03,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.82,0.0,1.0,:9767594031_1,0.0,0.0,0.82,1.0,0.25,1.86,1.86,6.77,1.03,0.93,1.16,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.4,0.0,2.0,:9854082117_0,0.0,0.0,0.4,2.0,0.13,0.51,1.03,26.36,0.95,0.02,0.32,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.6,0.0,3.0,:9854082117_5,0.0,0.0,0.6,3.0,0.19,0.51,1.53,26.47,0.95,0.05,0.32,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.23,0.0,1.0,:9990795010_0,0.0,0.0,0.23,1.0,0.07,0.64,0.64,22.41,0.9,0.03,0.41,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.2,0.0,1.0,:9990798718_0,0.0,0.0,0.2,1.0,0.07,0.58,0.58,24.93,1.0,0.01,0.38,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.21,0.0,1.0,:9990798722_0,0.0,0.0,0.21,1.0,0.07,0.58,0.58,24.71,0.99,0.01,0.38,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.05,0.0,0.0,-1029426905,0.0,0.0,0.05,0.0,0.02,1152.72,300.0,18.96,0.85,9.89,1152.46,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.55,0.0,2.0,-1059057002#0,0.0,0.0,0.55,2.0,0.26,7.97,15.94,12.77,0.92,1.54,7.61,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.64,0.0,2.0,-1059057002#1,0.0,0.0,0.64,2.0,0.3,9.05,18.09,11.0,0.79,3.33,8.66,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.36,0.0,2.0,-1059057003#1,0.0,0.0,0.36,2.0,0.16,2.71,5.42,20.14,0.72,0.78,2.38,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.4,0.0,2.0,-1059057003#3,0.0,0.0,0.4,2.0,0.18,3.21,6.42,18.16,0.65,2.09,2.97,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.77,0.0,3.0,-1074310562,0.0,0.0,1.77,3.0,0.5,1.49,4.46,9.01,0.32,1.81,0.61,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,15.7,0.0,1.0,-1209897208,0.0,0.0,15.7,1.0,0.3,0.94,0.94,5.52,0.2,0.72,0.04,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.06,0.0,5.0,-126891437#2,0.0,0.0,1.06,5.0,0.49,7.0,34.99,16.4,0.59,10.65,6.12,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.67,0.0,5.0,-126891437#5,0.0,0.0,0.67,5.0,0.32,4.7,23.48,25.78,0.93,1.15,4.51,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.22,0.0,5.0,-126891437#8,0.0,0.0,1.22,5.0,0.57,8.66,43.29,14.26,0.51,20.52,8.43,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.13,0.0,1.0,-1278749229,0.0,0.0,0.13,1.0,0.07,12.86,12.86,25.46,0.92,0.58,12.62,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,6.57,0.0,2.0,-1300871105,0.0,0.0,6.57,2.0,0.13,0.2,0.39,26.36,0.95,0.01,0.01,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.32,0.0,1.0,-139614717#1,0.0,0.0,0.32,1.0,0.13,2.16,2.16,12.78,0.92,0.08,1.75,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.76,0.0,2.0,-139614717#10,0.0,0.0,0.76,2.0,0.31,2.66,5.32,10.65,0.77,1.1,2.28,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.84,0.0,1.0,-139614717#2,0.0,0.0,0.84,1.0,0.13,0.56,0.56,12.92,0.93,0.01,0.17,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.87,0.0,2.0,-139614717#3,0.0,0.0,0.87,2.0,0.33,2.05,4.1,10.07,0.73,0.41,1.48,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,13.37,0.0,2.0,-139614717#4,0.0,0.0,13.37,2.0,0.26,0.4,0.8,12.96,0.93,0.03,0.02,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.8,0.0,2.0,-139614717#5,0.0,0.0,0.8,2.0,0.26,1.06,2.11,13.02,0.94,0.06,0.68,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.91,0.0,2.0,-139614717#6,0.0,0.0,0.91,2.0,0.27,0.97,1.94,12.47,0.9,0.14,0.57,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.68,0.0,2.0,-139614717#7,0.0,0.0,0.68,2.0,0.26,1.7,3.41,12.7,0.91,0.18,1.31,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.31,0.0,1.0,-174151430#15,0.0,0.0,0.31,1.0,0.14,8.79,8.79,11.32,0.81,1.85,7.97,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.3,0.0,1.0,-174151430#16,0.0,0.0,0.3,1.0,0.14,13.93,13.93,11.64,0.84,1.81,13.02,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.29,0.0,1.0,-174151430#18,0.0,0.0,0.29,1.0,0.14,13.83,13.83,11.72,0.84,2.14,13.04,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.59,0.0,2.0,-174151430#19,0.0,0.0,0.59,2.0,0.28,8.26,16.52,11.81,0.85,2.99,7.63,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.54,0.0,2.0,-174151430#20,0.0,0.0,0.54,2.0,0.25,7.49,14.98,13.08,0.94,1.77,7.14,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.27,0.0,3.0,-174151438#0,0.0,0.0,1.27,3.0,0.56,5.17,15.5,8.82,0.63,4.3,4.35,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.06,0.0,2.0,-174151438#1,0.0,0.0,1.06,2.0,0.29,0.97,1.94,11.41,0.82,0.32,0.55,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,2.19,0.0,2.0,-174151438#3,0.0,0.0,2.19,2.0,0.41,1.04,2.08,7.85,0.57,0.89,0.45,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.44,1.0,0.0,-174151438#5,0.0,0.0,0.44,1.0,0.21,10.04,9.37,7.59,0.55,3.7,9.14,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.46,0.0,1.0,-174151439,0.0,0.0,0.46,1.0,0.18,3.1,3.1,8.88,0.64,0.94,2.62,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.5,3.0,0.0,-174151450,0.0,0.0,1.5,3.0,0.72,8.66,23.69,6.63,0.48,12.42,7.93,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
1.0,0.35,0.0,1.0,-183876926,0.0,0.0,0.35,0.0,0.16,7.85,7.85,10.11,0.73,1.25,7.41,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.03,0.0,1.0,-183876936#1,0.0,0.0,0.03,0.0,0.01,4.9,0.4,11.05,0.8,0.07,4.44,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.68,0.0,1.0,-183876936#2,0.0,0.0,0.68,1.0,0.19,1.26,1.26,8.84,0.64,0.44,0.73,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,36.01,0.0,3.0,-187662043#0,0.0,0.0,36.01,3.0,0.69,0.72,2.16,7.22,0.26,0.57,0.03,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.5,0.0,3.0,-187662043#1,0.0,0.0,1.5,3.0,0.44,1.18,3.54,10.91,0.39,2.1,0.74,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.24,0.0,1.0,-197721587#1,0.0,0.0,0.24,1.0,0.11,8.33,8.33,14.25,0.64,2.23,7.44,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.17,0.0,1.0,-197721587#2,0.0,0.0,0.17,1.0,0.08,3.76,3.76,20.97,0.94,0.16,3.51,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.17,0.0,1.0,-197721587#3,0.0,0.0,0.17,1.0,0.08,3.48,3.48,20.92,0.94,0.15,3.25,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.29,0.0,1.0,-197721587#4,0.0,0.0,0.29,1.0,0.08,0.48,0.48,21.72,0.98,0.0,0.25,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.17,0.0,1.0,-197721587#5,0.0,0.0,0.17,1.0,0.08,3.23,3.23,21.22,0.95,0.1,2.99,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.17,0.0,1.0,-197721587#6,0.0,0.0,0.17,1.0,0.08,3.01,3.01,21.21,0.95,0.09,2.78,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.17,0.0,1.0,-197721587#7,0.0,0.0,0.17,1.0,0.08,2.73,2.73,21.17,0.95,0.09,2.5,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.17,0.0,1.0,-197721587#8,0.0,0.0,0.17,1.0,0.08,2.42,2.42,21.65,0.97,0.03,2.19,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.58,0.0,3.0,-197721590#0,0.0,0.0,0.58,3.0,0.27,3.6,10.79,18.52,0.67,2.5,3.21,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.57,0.0,3.0,-197721590#1,0.0,0.0,0.57,3.0,0.24,1.7,5.09,20.59,0.74,1.28,1.47,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.39,0.0,2.0,-197721591#1,0.0,0.0,0.39,2.0,0.18,3.8,7.6,18.27,0.94,0.54,3.53,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.39,0.0,2.0,-197721591#2,0.0,0.0,0.39,2.0,0.18,3.86,7.72,18.27,0.94,0.28,3.59,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,9.52,0.0,2.0,-197721591#3,0.0,0.0,9.52,2.0,0.18,0.29,0.57,18.2,0.94,0.02,0.01,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.45,0.0,3.0,-197721591#4,0.0,0.0,0.45,2.0,0.22,7.61,18.35,18.56,0.95,0.54,7.33,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.54,0.0,2.0,-197721591#5,0.0,0.0,0.54,3.0,0.27,19.55,58.33,18.65,0.96,1.85,19.28,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.3,0.0,2.0,-197721595#0,0.0,0.0,0.3,2.0,0.12,0.85,1.71,27.79,1.0,0.06,0.67,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,2.0,-197721595#1,0.0,0.0,0.26,2.0,0.12,2.1,4.2,28.09,1.01,0.1,1.92,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,2.0,-197721595#2,0.0,0.0,0.26,2.0,0.12,2.09,4.17,28.06,1.01,0.1,1.91,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.12,0.0,1.0,-197721595#3,0.0,0.0,0.12,1.0,0.06,2.26,2.26,29.1,1.05,0.05,2.09,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.12,0.0,1.0,-197721595#5,0.0,0.0,0.12,1.0,0.06,6.41,6.41,28.98,1.04,0.18,6.24,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.13,0.0,1.0,-197721595#6,0.0,0.0,0.13,1.0,0.06,2.29,2.29,28.84,1.04,0.07,2.12,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,22.06,0.0,2.0,-219124393#0,0.0,0.0,22.06,2.0,0.42,0.66,1.32,7.86,0.28,0.36,0.02,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.66,0.0,2.0,-219124393#1,0.0,0.0,0.66,2.0,0.21,0.88,1.75,15.83,0.57,0.72,0.52,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.45,0.0,2.0,-219124393#2,0.0,0.0,0.45,2.0,0.16,0.83,1.65,20.81,0.75,0.37,0.58,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.3,0.0,2.0,-219124393#3,0.0,0.0,0.3,2.0,0.13,1.68,3.36,25.33,0.91,0.18,1.47,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.46,0.0,2.0,-229198794#1,0.0,0.0,0.46,2.0,0.21,7.31,14.61,15.26,0.55,4.92,6.51,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.24,0.0,2.0,-229198794#10,0.0,0.0,0.24,2.0,0.11,2.44,4.88,29.48,1.06,0.1,2.27,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,2.0,-229198794#11,0.0,0.0,0.26,2.0,0.11,1.33,2.66,29.58,1.06,0.05,1.16,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,2.0,-229198794#12,0.0,0.0,0.26,2.0,0.11,1.28,2.56,29.22,1.05,0.08,1.11,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.25,0.0,2.0,-229198794#13,0.0,0.0,0.25,2.0,0.11,1.57,3.15,29.44,1.06,0.07,1.4,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.39,0.0,2.0,-229198794#15,0.0,0.0,0.39,2.0,0.11,0.4,0.8,29.56,1.06,0.02,0.23,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.35,0.0,2.0,-229198794#16,0.0,0.0,0.35,2.0,0.11,0.5,1.0,29.28,1.05,0.03,0.33,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.25,0.0,2.0,-229198794#17,0.0,0.0,0.25,2.0,0.11,1.8,3.6,29.23,1.05,0.11,1.63,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.01,0.0,2.0,-229198794#18,0.0,0.0,1.01,2.0,0.11,0.22,0.44,29.18,1.05,0.01,0.05,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,2.0,-229198794#19,0.0,0.0,0.26,2.0,0.11,1.25,2.5,29.22,1.05,0.08,1.08,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,7.32,0.0,2.0,-229198794#2,0.0,0.0,7.32,2.0,0.11,0.18,0.35,29.38,1.06,0.01,0.01,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.31,0.0,2.0,-229198794#20,0.0,0.0,0.31,2.0,0.11,0.63,1.26,29.47,1.06,0.03,0.46,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.33,0.0,2.0,-229198794#21,0.0,0.0,0.33,2.0,0.11,0.53,1.06,29.43,1.06,0.02,0.36,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,5.88,0.0,2.0,-229198794#22,0.0,0.0,5.88,2.0,0.11,0.18,0.35,29.47,1.06,0.01,0.01,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.25,0.0,2.0,-229198794#23,0.0,0.0,0.25,2.0,0.11,1.95,3.89,29.4,1.06,0.09,1.78,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.25,0.0,2.0,-229198794#24,0.0,0.0,0.25,2.0,0.11,1.71,3.42,29.48,1.06,0.07,1.54,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.31,0.0,2.0,-229198794#25,0.0,0.0,0.31,2.0,0.11,0.62,1.24,29.41,1.06,0.03,0.45,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.27,0.0,2.0,-229198794#27,0.0,0.0,0.27,2.0,0.11,1.08,2.16,29.4,1.06,0.05,0.91,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.24,0.0,2.0,-229198794#28,0.0,0.0,0.24,2.0,0.11,3.09,6.18,29.42,1.06,0.14,2.92,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,2.0,-229198794#29,0.0,0.0,0.26,2.0,0.11,1.43,2.86,29.63,1.07,0.05,1.26,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.24,0.0,2.0,-229198794#3,0.0,0.0,0.24,2.0,0.11,3.19,6.37,29.56,1.06,0.12,3.02,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,2.0,-229198794#31,0.0,0.0,0.26,2.0,0.11,1.36,2.72,29.38,1.06,0.07,1.19,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.75,0.0,2.0,-229198794#32,0.0,0.0,0.75,2.0,0.11,0.24,0.48,29.52,1.06,0.01,0.07,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.24,0.0,2.0,-229198794#33,0.0,0.0,0.24,2.0,0.11,3.53,7.07,29.43,1.06,0.16,3.36,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.24,0.0,2.0,-229198794#35,0.0,0.0,0.24,2.0,0.11,4.87,9.74,29.38,1.06,0.24,4.7,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.23,0.0,2.0,-229198794#39,0.0,0.0,0.23,2.0,0.11,6.94,13.88,29.5,1.06,0.29,6.77,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.25,0.0,2.0,-229198794#4,0.0,0.0,0.25,2.0,0.11,1.38,2.77,29.83,1.07,0.03,1.22,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,2.0,-229198794#5,0.0,0.0,0.26,2.0,0.11,1.29,2.58,29.35,1.06,0.07,1.12,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.27,0.0,2.0,-229198794#6,0.0,0.0,0.27,2.0,0.11,1.12,2.24,29.55,1.06,0.04,0.95,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,2.0,-229198794#7,0.0,0.0,0.26,2.0,0.11,1.34,2.67,29.21,1.05,0.08,1.17,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,2.0,-229198794#8,0.0,0.0,0.26,2.0,0.11,1.25,2.5,29.57,1.06,0.05,1.08,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.26,0.0,2.0,-229198794#9,0.0,0.0,0.26,2.0,0.11,1.22,2.44,29.43,1.06,0.06,1.05,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.27,0.0,1.0,-229198795#1,0.0,0.0,0.27,1.0,0.13,6.25,6.25,12.95,0.58,1.69,5.37,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.19,0.0,1.0,-229198795#2,0.0,0.0,0.19,1.0,0.08,1.06,1.06,21.88,0.98,0.02,0.83,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.18,0.0,1.0,-229198795#3,0.0,0.0,0.18,1.0,0.08,1.67,1.67,21.45,0.97,0.07,1.44,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.19,0.0,1.0,-229198795#4,0.0,0.0,0.19,1.0,0.08,1.18,1.18,21.65,0.97,0.04,0.95,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.4,0.0,1.0,-23232204,0.0,0.0,0.4,1.0,0.18,6.55,6.55,9.11,0.82,0.34,5.97,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.29,0.0,2.0,-23232244,0.0,0.0,0.29,2.0,0.13,1.55,3.1,26.23,0.94,0.06,1.36,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.34,0.0,1.0,-23232399#1,0.0,0.0,0.34,1.0,0.15,4.28,4.28,11.09,0.4,2.21,3.48,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
1.0,0.3,0.0,1.0,-23232439#0,0.0,0.0,0.3,0.0,0.11,1.24,1.24,15.02,1.08,0.07,0.91,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.32,0.0,1.0,-23232439#1,0.0,0.0,0.32,1.0,0.14,3.62,3.62,11.86,0.85,0.93,3.27,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.69,0.0,2.0,-23232628#0,0.0,0.0,0.69,3.0,0.32,7.73,16.29,10.82,0.78,3.07,7.02,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.55,0.0,2.0,-23232628#1,0.0,0.0,0.55,2.0,0.26,7.56,15.11,12.81,0.92,0.75,7.15,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.54,0.0,2.0,-23232628#2,0.0,0.0,0.54,2.0,0.26,7.52,15.04,12.96,0.93,0.57,7.13,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.55,0.0,2.0,-23232628#3,0.0,0.0,0.55,2.0,0.26,7.92,15.84,12.83,0.92,0.77,7.52,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.87,0.0,10.0,-232788475,0.0,0.0,1.87,10.0,0.92,18.33,183.25,18.08,0.93,11.35,18.05,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.4,0.0,2.0,-233704395#1,0.0,0.0,0.4,2.0,0.19,7.4,14.8,17.45,0.63,6.09,6.86,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,2.77,0.0,9.0,-233704396,0.0,0.0,2.77,8.0,1.26,6.11,53.11,11.26,0.81,13.3,5.52,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.37,0.0,3.0,-245424719,0.0,0.0,0.37,2.0,0.17,7.44,15.31,19.13,0.69,5.41,7.02,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.61,0.0,3.0,-255701687#0,0.0,0.0,0.61,3.0,0.27,2.03,6.1,18.76,0.97,0.71,1.77,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.76,0.0,3.0,-255701687#1,0.0,0.0,0.76,3.0,0.27,0.92,2.75,18.58,0.96,0.09,0.65,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.31,0.0,1.0,-269460464#0,0.0,0.0,0.31,1.0,0.14,7.57,7.57,11.31,0.81,1.11,6.78,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,1.31,0.0,1.0,-269460464#1,0.0,0.0,1.31,1.0,0.19,0.79,0.79,8.86,0.64,0.32,0.23,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
0.0,0.53,1.0,0.0,-269460464#2,0.0,0.0,0.53,1.0,0.25,7.37,6.55,6.23,0.45,3.81,6.7,0.0,LMV_passenger,False,2025-03-24 06:30:00,2025-03-24 06:35:00
